week_end	pruid	prename	prfname	numtotal_atleast1dose	numtotal_partially	numtotal_fully	numtotal_onlyfully	numtotal_additional	numtotal_1additional	numtotal_2nd_additional	numtotal_recent_fullyoradditional	proptotal_atleast1dose	proptotal_partially	proptotal_fully	proptotal_onlyfully	proptotal_additional	proptotal_1additional	proptotal_2nd_additional	proptotal_recent_fullyoradditional	num18plus_atleast1dose	num18plus_partially	num18plus_fully	num18plus_onlyfully	num18plus_additional	num18plus_1additional	num18plus_2nd_additional	num18plus_recent_fullyoradditional	prop18plus_atleast1dose	prop18plus_partially	prop18plus_fully	prop18plus_onlyfully	prop18plus_additional	prop18plus_1additional	prop18plus_2nd_additional	prop18plus_recent_fullyoradditional	num5plus_atleast1dose	num5plus_partially	num5plus_fully	num5plus_onlyfully	num5plus_additional	num5plus_1additional	num5plus_2nd_additional	num5plus_recent_fullyoradditional	prop5plus_atleast1dose	prop5plus_partially	prop5plus_fully	prop5plus_onlyfully	prop5plus_additional	prop5plus_1additional	prop5plus_2nd_additional	prop5plus_recent_fullyoradditional	num12plus_atleast1dose	num12plus_partially	num12plus_fully	num12plus_onlyfully	num12plus_additional	num12plus_1additional	num12plus_2nd_additional	num12plus_recent_fullyoradditional	prop12plus_atleast1dose	prop12plus_partially	prop12plus_fully	prop12plus_onlyfully	prop12plus_additional	prop12plus_1additional	prop12plus_2nd_additional	prop12plus_recent_fullyoradditional
2021-05-01	12	Nova Scotia	Nouvelle-Écosse	283812	247213	36599						28.6	24.9	3.7																																																					
2021-05-01	13	New Brunswick	Nouveau-Brunswick	244120	216852	27268						30.9	27.5	3.5																																																					
2021-05-01	24	Quebec	Québec	3109499	3005106	104393						36.1	34.9	1.2																																																					
2021-05-01	35	Ontario	Ontario	4951946	4576638	375308						33.4	30.9	2.5																																																					
2021-05-01	46	Manitoba	Manitoba	412267	339058	73209						29.8	24.5	5.3																																																					
2021-05-01	47	Saskatchewan	Saskatchewan	406909	362347	44562						34.5	30.7	3.8																																																					
2021-05-01	48	Alberta	Alberta	1305432	1011710	293722						29.4	22.8	6.6																																																					
2021-05-01	59	British Columbia	Colombie-Britannique	1781904	1690009	91895						34.2	32.4	1.8																																																					
2021-05-01	60	Yukon	Yukon	25192	2858	22334						58.4	6.6	51.8																																																					
2021-05-01	61	Northwest Territories	Territoires du Nord-Ouest	26332	4660	21672						60.6	10.7	49.9																																																					
2021-05-01	62	Nunavut	Nunavut	16050	3522	12528						40.7	8.9	31.8																																																					
2021-05-08	1	Canada	Canada	14772955	13519840	1253115						38.6	35.4	3.3																																																					
2021-05-08	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	193584	183911	9673						37.2	35.3	1.9																																																					
2021-05-08	11	Prince Edward Island	Île-du-Prince-Édouard	52658	41722	10936						32	25.4	6.7																																																					
2021-05-08	12	Nova Scotia	Nouvelle-Écosse	326139	288440	37699						32.9	29.1	3.8																																																					
2021-05-08	13	New Brunswick	Nouveau-Brunswick	277843	247568	30275						35.2	31.4	3.8																																																					
2021-05-08	24	Quebec	Québec	3538654	3363718	174936						41.1	39.1	2																																																					
2021-05-08	35	Ontario	Ontario	5754150	5361156	392994						38.8	36.2	2.7																																																					
2021-05-08	46	Manitoba	Manitoba	473652	397891	75761						34.2	28.8	5.5																																																					
2021-05-08	47	Saskatchewan	Saskatchewan	481870	435427	46443						40.8	36.9	3.9																																																					
2021-05-08	48	Alberta	Alberta	1556400	1246471	309929						35	28.1	7																																																					
2021-05-08	59	British Columbia	Colombie-Britannique	2048552	1942276	106276						39.3	37.2	2																																																					
2021-05-08	60	Yukon	Yukon	25731	2914	22817						59.7	6.8	52.9																																																					
2021-05-08	61	Northwest Territories	Territoires du Nord-Ouest	27308	4809	22499						62.8	11.1	51.8																																																					
2021-05-08	62	Nunavut	Nunavut	16414	3537	12877						41.7	9	32.7																																																					
2021-05-15	1	Canada	Canada	17141217	15622707	1518510						44.8	40.8	4																																																					
2021-05-15	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	225770	215889	9881						43.4	41.5	1.9																																																					
2021-05-15	11	Prince Edward Island	Île-du-Prince-Édouard	62202	50448	11754						37.9	30.7	7.2																																																					
2021-05-15	12	Nova Scotia	Nouvelle-Écosse	388511	349306	39205						39.2	35.2	4																																																					
2021-05-15	13	New Brunswick	Nouveau-Brunswick	323471	290036	33435						41	36.7	4.2																																																					
2021-05-15	24	Quebec	Québec	4073258	3718783	354475						47.3	43.2	4.1																																																					
2021-05-15	35	Ontario	Ontario	6638361	6208493	429868						44.8	41.9	2.9																																																					
2021-05-15	46	Manitoba	Manitoba	560533	479650	80883						40.5	34.7	5.8																																																					
2021-05-15	47	Saskatchewan	Saskatchewan	554330	505519	48811						47	42.8	4.1																																																					
2021-05-15	48	Alberta	Alberta	1850072	1529798	320274						41.6	34.4	7.2																																																					
2021-05-15	59	British Columbia	Colombie-Britannique	2393401	2262971	130430						45.9	43.4	2.5																																																					
2021-05-15	60	Yukon	Yukon	26242	3006	23236						60.9	7	53.9																																																					
2021-05-15	61	Northwest Territories	Territoires du Nord-Ouest	28358	5402	22956						65.2	12.4	52.8																																																					
2021-05-15	62	Nunavut	Nunavut	16708	3406	13302						42.4	8.6	33.8																																																					
2021-05-22	1	Canada	Canada	19234008	17479121	1754887						50.3	45.7	4.6																																																					
2021-05-22	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	260190	249731	10459						50	48	2																																																					
2021-05-22	11	Prince Edward Island	Île-du-Prince-Édouard	71421	59122	12299						43.5	36	7.5																																																					
2021-05-22	12	Nova Scotia	Nouvelle-Écosse	460948	419495	41453						46.5	42.3	4.2																																																					
2021-05-22	13	New Brunswick	Nouveau-Brunswick	386997	350088	36909						49	44.4	4.7																																																					
2021-05-22	24	Quebec	Québec	4602209	4155246	446963						53.5	48.3	5.2																																																					
2021-05-22	35	Ontario	Ontario	7537294	7005191	532103						50.8	47.2	3.6																																																					
2021-05-22	46	Manitoba	Manitoba	643349	556554	86795						46.5	40.2	6.3																																																					
2021-05-22	47	Saskatchewan	Saskatchewan	604784	546594	58190						51.3	46.3	4.9																																																					
2021-05-22	48	Alberta	Alberta	1854382	1533466	320916						41.7	34.5	7.2																																																					
2021-05-22	59	British Columbia	Colombie-Britannique	2739776	2592156	147620						52.5	49.7	2.8																																																					
2021-05-22	60	Yukon	Yukon	26731	3004	23727						62	7	55																																																					
2021-05-22	61	Northwest Territories	Territoires du Nord-Ouest	28897	5553	23344						66.5	12.8	53.7																																																					
2021-05-22	62	Nunavut	Nunavut	17030	2921	14109						43.2	7.4	35.8																																																					
2021-05-29	1	Canada	Canada	21582629	19413217	2169412						56.4	50.8	5.7																																																					
2021-05-29	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	290038	278592	11446						55.7	53.5	2.2																																																					
2021-05-29	11	Prince Edward Island	Île-du-Prince-Édouard	79894	66464	13430						48.6	40.4	8.2																																																					
2021-05-29	12	Nova Scotia	Nouvelle-Écosse	537868	494407	43461						54.2	49.8	4.4																																																					
2021-05-29	13	New Brunswick	Nouveau-Brunswick	432202	391306	40896						54.8	49.6	5.2																																																					
2021-05-29	24	Quebec	Québec	5077148	4518970	558178						59	52.5	6.5																																																					
2021-05-29	35	Ontario	Ontario	8298869	7609233	689636						56	51.3	4.7																																																					
2021-05-29	46	Manitoba	Manitoba	728662	623026	105636						52.7	45	7.6																																																					
2021-05-29	47	Saskatchewan	Saskatchewan	642431	559217	83214						54.5	47.4	7.1																																																					
2021-05-29	48	Alberta	Alberta	2357833	1977913	379920						53.1	44.5	8.6																																																					
2021-05-29	59	British Columbia	Colombie-Britannique	3063827	2883243	180584						58.8	55.3	3.5																																																					
2021-05-29	60	Yukon	Yukon	27042	2893	24149						62.7	6.7	56																																																					
2021-05-29	61	Northwest Territories	Territoires du Nord-Ouest	29585	5666	23919						68.1	13	55																																																					
2021-05-29	62	Nunavut	Nunavut	17230	2287	14943						43.7	5.8	37.9																																																					
2021-06-05	1	Canada	Canada	23312538	19961045	3050610						61	52.2	8						22350642	19025248	3033413						72.1	61.3	9.8						23290347	19943334	3045247						64.1	54.8	8.4						23283729	19936726	3045247						69.5	59.5	9.1					
2021-06-05	10	Newfoundland and Labrador	Terre-Neuve-et-Labrador	318238		17355						61.1		3.3						306401		14420						70.2		3.3						316198		14432						63.1		2.9						316188		14432						67.6		3.1					
2021-06-05	11	Prince Edward Island	Île-du-Prince-Édouard	89833	75407	14426						54.7	45.9	8.8						88007	73626	14381						65.5	54.8	10.7						89736	75339	14397						57.1	47.9	9.2						89736	75339	14397						61.7	51.8	9.9					
2021-06-05	12	Nova Scotia	Nouvelle-Écosse	590905	546361	44544						59.6	55.1	4.5						582913	538415	44498						70.6	65.2	5.4						590905	546361	44544						62.2	57.5	4.7						590905	546361	44544						66.8	61.8	5					
2021-06-05	13	New Brunswick	Nouveau-Brunswick	484525	437386	47139						61.4	55.4	6						466241	419469	46772						71.4	64.2	7.2						484410	437333	47077						64.1	57.8	6.2						484410	437333	47077						69	62.3	6.7					
